company.960102.idx,49 KB,1999-10-14 13:43:04,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960102.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,8e952f9bd983510bbe0ce56b3755a910
company.960103.idx,61 KB,1999-10-14 13:43:04,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960103.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,6c4c23ba65ff542bbbe746af851ac4ac
company.960104.idx,162 KB,1999-10-14 13:43:04,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960104.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,72eebb7ab3f35a1b87f1aecce99d1ba8
company.960105.idx,67 KB,1999-10-14 13:43:04,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960105.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,7d423b7eaafa557086eedf695774ae4c
company.960108.idx,55 KB,1999-10-14 13:43:05,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960108.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,3df92ad82cc6571aa846c8ef84d79e7e
company.960109.idx,55 KB,1999-10-14 13:43:05,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960109.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,6ff8920159e152b0a503ef514d1293c6
company.960110.idx,101 KB,1999-10-14 13:43:05,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960110.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,6a4fff6d7fc45ba488d228c5a85141c8
company.960111.idx,48 KB,1999-10-14 13:43:05,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960111.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,b073e9617c3f53919bb7e8003ac90536
company.960112.idx,59 KB,1999-10-14 13:43:05,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960112.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,8f739779e626505d9dbb8cfb57352204
company.960116.idx,115 KB,1999-10-14 13:43:05,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960116.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,94bf580822f5589f9275f8d73f78100f
company.960117.idx,143 KB,1999-10-14 13:43:06,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960117.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,03a29ec541c155bf8c37e2136e04c932
company.960118.idx,36 KB,1999-10-14 13:43:06,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960118.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,1ed99a93683d58dc9cb00b0a201db260
company.960119.idx,77 KB,1999-10-14 13:43:06,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960119.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,3a4f86fc659853d69a1d5b36b1998adb
company.960122.idx,54 KB,1999-10-14 13:43:06,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960122.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,f0e802345ff151908432bcdfc5cee2f0
company.960123.idx,62 KB,1999-10-14 13:43:06,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960123.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,b8a4e28b1c265cc38e5390bd0ba1e17d
company.960124.idx,53 KB,1999-10-14 13:43:06,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960124.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,ef17a8ece51b5762b73c0186b91c8438
company.960125.idx,69 KB,1999-10-14 13:43:07,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960125.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,5249cf7e37a05abc848336ea3491f882
company.960126.idx,96 KB,1999-10-14 13:43:07,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960126.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,31e40f72f9a45380971540cd8b69688e
company.960129.idx,120 KB,1999-10-14 13:43:07,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960129.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,bfacad4b53ff58d0b346c4b7837c2971
company.960130.idx,83 KB,1999-10-14 13:43:07,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960130.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,2ed9c0667793543da369ffdb5440b31c
company.960131.idx,92 KB,1999-10-14 13:43:07,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960131.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,34fa03779e86519896d59fae1ad8d897
company.960201.idx,92 KB,1999-10-14 13:43:07,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960201.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,848436610683501291af69b7c185460c
company.960202.idx,188 KB,1999-10-14 13:43:08,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960202.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,2b38edd6bbee528085ec97e8203d710c
company.960205.idx,77 KB,1999-10-14 13:43:08,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960205.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,9807565e6ede5b698f7072e9192d251b
company.960206.idx,122 KB,1999-10-14 13:43:08,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960206.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,9b4ae5238c4b5230912de1c334c36295
company.960207.idx,210 KB,1999-10-14 13:43:09,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960207.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,da32368a4eef5861a623ba8c4847de51
company.960208.idx,140 KB,1999-10-14 13:43:09,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960208.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,cf3fa2d0b6b557f199b7b77facd4db7c
company.960209.idx,250 KB,1999-10-14 13:43:09,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960209.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,cfe46fdd6a025e61974fc15b6c346c30
company.960212.idx,375 KB,1999-10-14 13:43:10,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960212.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,240e1a62d16951ff84903c01599bda37
company.960213.idx,482 KB,1999-10-14 13:43:10,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960213.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,3ea26c2f741d5fd5aaa6c050dd337c6e
company.960214.idx,652 KB,1999-10-14 13:43:11,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960214.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,e42eb90918c75d558150ea8d875d17af
company.960215.idx,1476 KB,1999-10-14 13:43:13,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960215.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,37c94e729e1951c393bcf51bf8fcf3ce
company.960216.idx,144 KB,1999-10-14 13:43:14,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960216.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,cbaeb384faae5fa490f0f2d04ff507b6
company.960220.idx,73 KB,1999-10-14 13:43:14,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960220.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,00ed1bf966e151adafe8f46dc3f7c61d
company.960221.idx,61 KB,1999-10-14 13:43:14,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960221.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,b7f6f8cb70945b6fa09bad2ea51438bc
company.960222.idx,75 KB,1999-10-14 13:43:14,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960222.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,a18204fe731a5fb0b728d611447c8422
company.960223.idx,114 KB,1999-10-14 13:43:14,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960223.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,5b6885f7ce7351068d705e824cb13441
company.960226.idx,99 KB,1999-10-14 13:43:14,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960226.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,f440ada6cfd75414a8c01cf746a7722c
company.960227.idx,103 KB,1999-10-14 13:43:15,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960227.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,eda363b4d8da5995a53f67a81667a467
company.960228.idx,213 KB,1999-10-14 13:43:15,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960228.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,54444e11532e58d4aaaa428798d9e139
company.960229.idx,200 KB,1999-10-14 13:43:15,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960229.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,7699166ea05750708f4a4444a52892fe
company.960301.idx,149 KB,1999-10-14 13:43:16,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960301.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,7c67cdba13b059d89fa251aed9d450a9
company.960304.idx,191 KB,1999-10-14 13:43:16,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960304.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,1f558697155c55a5ba84ee283f490f0b
company.960305.idx,57 KB,1999-10-14 13:43:16,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960305.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,e975e7ec430a51648b90fa3b91e5dafc
company.960306.idx,71 KB,1999-10-14 13:43:16,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960306.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,bad4ee8997315900b4c3e12df05dd19b
company.960307.idx,92 KB,1999-10-14 13:43:16,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960307.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,23c0bf819d635ed894f596ab30e08595
company.960308.idx,142 KB,1999-10-14 13:43:17,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960308.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,fe24bfdf2c7452cc8e25d0d004bd840a
company.960311.idx,89 KB,1999-10-14 13:43:17,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960311.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,3a63cc65346a52238b39b147541b7ddc
company.960312.idx,67 KB,1999-10-14 13:43:17,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960312.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,6654a35c2f60556fa7f4846e27d46ff6
company.960313.idx,60 KB,1999-10-14 13:43:17,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960313.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,ca9221adb7965755b893db62536d24cd
company.960314.idx,68 KB,1999-10-14 13:43:17,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960314.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,5e26926a0fcc597fb3a32d3d0aecc8bb
company.960315.idx,123 KB,1999-10-14 13:43:18,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960315.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,612a8269b9d95c129693b320dc5a114f
company.960318.idx,54 KB,1999-10-14 13:43:18,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960318.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,b524fdb007d95cc9817de78d53490e14
company.960319.idx,60 KB,1999-10-14 13:43:18,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960319.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,a85b3123e0d650d2bc02f2654c445f34
company.960320.idx,55 KB,1999-10-14 13:43:18,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960320.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,648babcef5e4550e84e3641cf54f1879
company.960321.idx,71 KB,1999-10-14 13:43:18,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960321.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,9946227eeb9a5f06bb359c69cc6c8e77
company.960322.idx,84 KB,1999-10-14 13:43:18,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960322.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,8f639e6de3f65ee2b46aa552ed8c665a
company.960325.idx,81 KB,1999-10-14 13:43:18,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960325.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,820e1213efe65b87a6a2dab4b6abe29a
company.960326.idx,77 KB,1999-10-14 13:43:19,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960326.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,97cb155649185f37bb348fd5f273099d
company.960327.idx,91 KB,1999-10-14 13:43:19,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960327.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,20a34841d7755776a6acdabd31cdb99e
company.960328.idx,151 KB,1999-10-14 13:43:19,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960328.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,6c5f436b19e057ba81d36bfe13a8052a
company.960329.idx,223 KB,1999-10-14 13:43:19,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/company.960329.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,c61d07a7df675512abd9b8d7a764af03
form.960102.idx,49 KB,1999-10-14 13:43:20,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960102.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,75cb91b488e05e40bbdcbe15c679249d
form.960103.idx,61 KB,1999-10-14 13:43:20,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960103.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,1a78f10029495e04a431c574e8e9faab
form.960104.idx,162 KB,1999-10-14 13:43:20,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960104.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,7a5b0731b7095e3ebadf3d6f3e25cdbf
form.960105.idx,67 KB,1999-10-14 13:43:20,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960105.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,c186fb266dd45ae1adbc48aa5bbd34c6
form.960108.idx,55 KB,1999-10-14 13:43:20,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960108.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,02036ce8594951768b1d986448e6393f
form.960109.idx,55 KB,1999-10-14 13:43:20,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960109.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,577892c448fa5fa98a1fea4806d17039
form.960110.idx,101 KB,1999-10-14 13:43:21,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960110.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,595a144f08ef597f81de6a58be727f33
form.960111.idx,48 KB,1999-10-14 13:43:21,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960111.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,7e63e934daef57b89bd67e5936859aeb
form.960112.idx,59 KB,1999-10-14 13:43:21,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960112.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,51d781da792e52c29b8d85d82df9b3d4
form.960116.idx,115 KB,1999-10-14 13:43:21,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960116.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,4d7c51c90fad5a91b9e912317c96882b
form.960117.idx,143 KB,1999-10-14 13:43:21,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960117.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,bd7edec8014b58fa9d37432065a51c54
form.960118.idx,36 KB,1999-10-14 13:43:22,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960118.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,38ad3124d29b5c4b832a92346bed0cd9
form.960119.idx,77 KB,1999-10-14 13:43:22,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960119.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,59dd50a9adda5391bb7bc0c63d8fdd74
form.960122.idx,54 KB,1999-10-14 13:43:22,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960122.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,9592ee8f83d65c69a4cfd084447d0662
form.960123.idx,62 KB,1999-10-14 13:43:22,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960123.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,d741e602643f55e3888081f2a1cbafa4
form.960124.idx,53 KB,1999-10-14 13:43:22,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960124.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,49bd7ad930b75543980bb7ee693246cd
form.960125.idx,69 KB,1999-10-14 13:43:22,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960125.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,55f1a6eac21f50ea8856f79c1e90796a
form.960126.idx,96 KB,1999-10-14 13:43:22,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960126.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,bb8c8591660859fb8748d773a4adc67d
form.960129.idx,120 KB,1999-10-14 13:43:23,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960129.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,669c5444c45558e29bb4bec7eddccb28
form.960130.idx,83 KB,1999-10-14 13:43:23,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960130.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,7df71341afd05702bac287b111a8ba15
form.960131.idx,92 KB,1999-10-14 13:43:23,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960131.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,84428aeb2f1c5334afc4916ae2637c81
form.960201.idx,92 KB,1999-10-14 13:43:23,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960201.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,0382d17fd4585a73ad27b6566be8e486
form.960202.idx,188 KB,1999-10-14 13:43:24,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960202.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,ab657014f0fc52259b9b3e50b10cdf1d
form.960205.idx,77 KB,1999-10-14 13:43:24,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960205.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,43a08adc8f2e593380e5965a4c9f86c6
form.960206.idx,122 KB,1999-10-14 13:43:24,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960206.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,46d44ce23dfc5dc185716b2512342698
form.960207.idx,210 KB,1999-10-14 13:43:24,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960207.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,0085a69b6c7252749791c0428e31b003
form.960208.idx,140 KB,1999-10-14 13:43:24,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960208.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,3ec9df9a93075c7babe9cd0ef279ad8b
form.960209.idx,250 KB,1999-10-14 13:43:25,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960209.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,05e2712f86625621bed7e4a0814ac681
form.960212.idx,375 KB,1999-10-14 13:43:25,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960212.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,8c75db42a7135e64b62d887dc675bb7a
form.960213.idx,482 KB,1999-10-14 13:43:26,https://www.sec.gov/Archives/edgar/daily-index/1996/QTR1/form.960213.idx,1996,f3e29eb8c6a053278df64171931c19c1,QTR1/,dd475c6433945d20a6ba22ef61fdcc7c
